land_area_m2,built_up_area_m2,floors,daily_water_m3,daily_waste_kg,hazardous_waste_kg_per_month,avg_noise_db,distance_to_residential_m,vegetation_removed_percent,near_sensitive_zone,vehicles_per_day,fuel_consumption_l_per_day,final_pm25,final_no2,final_so2,final_co,impact_class_numeric,impact_label
2382,6904,3,36.67290667892404,13.48114428734824,0.0,46.14699188161983,785,51.21466810476494,0,223,111.5,72.9740572143674,31.15,7.297405721436741,0.729740572143674,0,Low
7178,25556,4,113.55782467267233,48.458612028761976,0.0,51.16795049522555,987,17.239344421365654,0,1186,593.0,171.02293060143813,79.30000000000001,17.102293060143815,1.7102293060143814,0,Low
9212,25509,3,107.73413126234034,46.57404532037421,4.598302494551173,70.02887639956734,156,24.698781593186702,0,742,371.0,126.52870226601871,57.1,12.652870226601872,1.265287022660187,0,Low
4951,18764,4,94.14114544367762,30.066937623942028,0.0,79.4872363166489,510,94.48740632610203,1,674,337.0,118.90334688119711,53.7,11.890334688119712,1.189033468811971,1,Moderate
7335,15265,2,79.36898503095843,27.64525732137777,0.0,63.66160172632856,995,37.64846634437578,0,576,288.0,108.98226286606888,48.8,10.898226286606889,1.089822628660689,0,Low
9989,33628,4,151.8331082917354,58.69518142369285,0.0,70.82182504997823,287,66.5748722319435,0,845,422.5,137.43475907118463,62.25,13.743475907118464,1.3743475907118463,1,Moderate
9657,24297,3,123.11001654260416,48.33124461003942,7.622793350301126,40.16051948010134,56,24.566676005958264,0,1182,591.0,170.61656223050196,79.1,17.061656223050196,1.7061656223050197,0,Low
6773,15416,2,88.38217803654501,28.779530959277146,0.0,55.183289912109416,331,18.30163156891621,0,580,290.0,109.43897654796386,49.0,10.943897654796388,1.0943897654796386,0,Low
7532,23762,3,116.24874596961752,48.997554105219464,0.0,57.41184654830126,816,85.9563307354761,0,1505,752.5,202.94987770526097,95.25,20.2949877705261,2.0294987770526096,1,Moderate
3983,7841,2,31.554715921726864,13.636861883658462,0.0,76.9917062673396,377,65.46319152538331,0,512,256.0,101.88184309418293,45.6,10.188184309418293,1.0188184309418293,0,Low
9002,14948,1,77.64261867060827,28.178858611451243,3.2413731661420435,40.84775107453643,860,90.1120078358541,0,689,344.5,120.30894293057257,54.45,12.030894293057258,1.2030894293057257,0,Low
3219,9825,3,56.58369736477453,21.76867535272804,0.0,51.79408511719032,285,88.99721668848399,0,727,363.5,123.7884337676364,56.35,12.37884337676364,1.2378843376763642,0,Low
7316,16235,2,73.50431465854392,38.35580854751094,0.0,61.40768771226935,600,63.3970805446202,1,599,299.5,111.81779042737556,49.95,11.181779042737556,1.1181779042737556,1,Moderate
9124,35957,4,167.87666714994927,75.65282216454376,15.004670948291183,86.09433162540472,239,19.200797041008823,0,1373,686.5,191.0826411082272,88.65,19.10826411082272,1.910826411082272,0,Low
7355,16775,2,86.25882193937089,26.965213362230177,0.0,75.24959418756876,486,34.07187663070053,0,1015,507.5,152.84826066811152,70.75,15.284826066811153,1.5284826066811152,0,Low
6759,23874,4,112.1020355776895,53.712696397167115,0.0,70.12347859736927,466,35.468823348214826,0,1151,575.5,167.7856348198584,77.55000000000001,16.778563481985838,1.677856348198584,0,Low
7689,11640,1,66.82793677855223,21.27560205997206,0.0,61.4786675518957,762,29.343280417459873,0,583,291.5,109.36378010299862,49.150000000000006,10.936378010299862,1.0936378010299863,0,Low
8898,27297,3,154.15029129153925,51.11793499169653,0.0,59.16917553636776,63,36.88486197227478,0,1458,729.0,198.35589674958484,92.9,19.835589674958484,1.9835589674958485,1,Moderate
4651,11032,2,59.5524048082063,18.75806485045026,0.0,75.79459143219853,66,21.95596419137943,0,809,404.5,131.83790324252251,60.45,13.183790324252252,1.3183790324252251,0,Low
6059,17451,3,84.96683255154512,35.163232300726385,5.217200328516947,63.76121138297986,223,72.15314473238818,1,1304,652.0,182.15816161503633,85.2,18.215816161503636,1.8215816161503633,1,Moderate
7790,19464,2,77.9448833448673,33.89781587689183,2.3382713980306575,64.45161286565255,549,59.39011536611078,0,1421,710.5,193.7948907938446,91.05,19.37948907938446,1.937948907938446,0,Low
8244,20583,2,95.33024140381103,45.64797221682206,2.701967655422198,70.02537302618518,609,90.73072828603243,0,1180,590.0,170.2823986108411,79.0,17.028239861084113,1.7028239861084111,0,Low
9472,15800,2,66.54971793541225,32.42927636590707,0.0,67.27874910824137,267,38.844094585287436,0,567,283.5,108.32146381829536,48.35,10.832146381829537,1.0832146381829535,0,Low
5778,21121,4,113.42492234758268,47.62743490391768,0.0,63.558779507436306,876,63.359104377805565,0,809,404.5,133.28137174519588,60.45,13.32813717451959,1.3328137174519588,0,Low
3172,9259,3,38.49911218369037,21.703512244556002,0.0,55.516940724310615,586,51.168455357329215,0,357,178.5,86.7851756122278,37.85,8.678517561222781,0.867851756122278,0,Low
3230,10018,3,53.55345364878843,22.7297466973619,0.0,66.04725299708218,339,91.30698625057939,0,616,308.0,112.73648733486809,50.8,11.273648733486809,1.127364873348681,0,Low
7818,19355,2,78.76580252248519,37.69499099886094,0.0,57.0572673404496,525,99.1334634224846,0,755,377.5,127.38474954994305,57.75,12.738474954994306,1.2738474954994305,0,Low
3196,10639,3,62.383250389953595,25.315064297438564,0.0,89.20936702229827,731,33.7346449427138,0,769,384.5,128.16575321487193,58.45,12.816575321487193,1.2816575321487194,0,Low
11830,24250,2,122.11341535128228,50.0390176494041,3.8742011844176325,83.05271356276273,873,14.1322239438203,0,756,378.0,128.10195088247022,57.800000000000004,12.810195088247022,1.2810195088247023,0,Low
4283,7447,2,40.651329842471284,13.616716447914788,0.0,69.99794015276166,127,46.844506288676946,0,387,193.5,89.38083582239574,39.35,8.938083582239575,0.8938083582239574,0,Low
9747,24328,2,121.85892910436358,45.2092476860241,8.884976406437687,55.16896283000462,230,75.13047012097938,0,1490,745.0,201.2604623843012,94.5,20.12604623843012,2.012604623843012,1,Moderate
5439,8986,1,47.469649543004174,17.520184093836335,0.0,59.182135996061454,302,9.815475670836182,0,409,204.5,91.77600920469182,40.45,9.177600920469182,0.9177600920469182,0,Low
9628,20717,2,110.51567201207402,34.35580387160937,3.688049721389567,69.45572892279137,585,0.7009892492182535,0,1050,525.0,156.71779019358047,72.5,15.671779019358048,1.5671779019358048,0,Low
7242,26447,4,135.68619867126333,49.88428893758237,0.0,41.963260981571516,386,43.23545903670759,0,1153,576.5,167.79421444687912,77.65,16.779421444687912,1.6779421444687912,0,Low
8692,30885,4,183.86930907235458,55.62744323416785,0.0,81.79211825757712,751,92.86744063940814,1,1072,536.0,159.98137216170838,73.6,15.99813721617084,1.5998137216170838,2,High
9838,22441,2,95.66681533755286,36.68367053899158,0.0,76.77531760761717,915,83.78336819208785,0,1283,641.5,180.13418352694958,84.15,18.01341835269496,1.8013418352694959,0,Low
9377,19808,2,105.98339576929776,33.571312138873125,0.0,76.29834737839761,578,2.0319048855225397,1,1180,590.0,169.67856560694366,79.0,16.96785656069437,1.6967856560694368,1,Moderate
8343,13784,1,59.69623754657736,24.08490979083169,1.3536089699000438,67.95101696474312,68,46.2103022474034,0,858,429.0,137.0042454895416,62.900000000000006,13.70042454895416,1.370042454895416,0,Low
7983,15024,2,70.99600822321473,32.61782752391709,1.7865727981834336,51.63382678396713,642,88.88164605308312,0,1015,507.5,153.13089137619585,70.75,15.313089137619585,1.5313089137619584,0,Low
9282,16305,2,84.69526605157002,35.22235879102897,2.794267140107714,66.49130222068966,458,4.0075996842827255,0,956,478.0,147.36111793955146,67.80000000000001,14.736111793955146,1.4736111793955147,0,Low
10812,25453,2,140.59571735702855,50.60073463677501,0.0,85.28745869706793,73,70.03338744589355,0,1448,724.0,197.33003673183876,92.4,19.733003673183877,1.9733003673183875,1,Moderate
10338,38834,4,232.41517573786254,79.24817097211111,8.054723167965356,70.33204426128286,540,56.3129065384929,0,1437,718.5,197.66240854860558,91.85000000000001,19.76624085486056,1.976624085486056,1,Moderate
7767,27330,4,155.9626506399217,53.40557967279709,0.0,56.78102273642748,649,22.492107490297553,0,1173,586.5,169.97027898363987,78.65,16.99702789836399,1.6997027898363988,0,Low
7475,27971,4,119.86653043201156,57.83496254884748,0.0,64.30470336333742,107,10.391643527210547,0,1795,897.5,232.39174812744238,109.75,23.23917481274424,2.323917481274424,0,Low
8141,30232,4,146.40488186049382,62.00320426015728,0.0,65.52174318154493,856,56.51716870992748,1,2053,1026.5,258.4001602130079,122.65,25.84001602130079,2.584001602130079,2,High
14660,28033,2,119.75739427457577,55.117098806585275,8.63282949200868,41.85142277053609,684,51.313484005377916,0,1546,773.0,207.3558549403293,97.30000000000001,20.735585494032932,2.073558549403293,1,Moderate
6230,23662,4,117.14167345288651,43.84391504208047,0.0,88.0677223688464,476,58.528404568308936,0,1174,587.0,169.59219575210403,78.7,16.959219575210405,1.6959219575210405,0,Low
9601,37649,4,153.48870697861895,81.52802872259338,8.622706773037493,57.85547268498104,189,64.25746256865897,0,2212,1106.0,275.27640143612973,130.60000000000002,27.527640143612974,2.7527640143612975,1,Moderate
7288,13582,2,62.49263978376398,23.893157970948483,0.0,74.35688070310147,267,15.565201085764057,0,870,435.0,138.19465789854743,63.5,13.819465789854744,1.3819465789854743,0,Low
8463,25865,3,126.51605019337393,47.6317763515098,0.0,71.27026785069523,843,78.28344633718626,0,1260,630.0,178.38158881757548,83.0,17.838158881757547,1.7838158881757549,1,Moderate
9227,28174,3,159.49734194079784,57.46721824638169,4.400206033411309,70.11667319071657,959,85.7763702922458,0,2045,1022.5,257.3733609123191,122.25,25.73733609123191,2.573733609123191,1,Moderate
7164,22614,3,104.10095492581704,37.603256712551385,3.943233425625998,71.97084383817895,515,30.996488195274306,0,1020,510.0,153.88016283562757,71.0,15.388016283562758,1.5388016283562758,0,Low
5194,17914,4,82.6217673845018,30.162768908472223,0.0,80.46462571782735,237,41.561818636865425,0,708,354.0,122.30813844542361,55.4,12.23081384454236,1.223081384454236,0,Low
5429,11759,2,66.32783142447343,22.68778426417797,0.0,57.4948245854046,431,26.790952357069052,0,397,198.5,90.83438921320891,39.85,9.08343892132089,0.9083438921320891,0,Low
3120,12331,4,73.69656899062497,20.50251143975147,0.0,82.76914894678491,485,4.288768700732836,0,772,386.0,128.22512557198758,58.6,12.822512557198758,1.2822512557198757,0,Low
8796,21024,2,91.78533606074593,37.179524264480264,4.728349933816362,48.458769547470524,300,2.309712330662872,0,1152,576.0,167.058976213224,77.6,16.705897621322404,1.67058976213224,0,Low
6366,16283,3,81.10310043030654,32.57427561914022,0.0,50.435974856313166,411,83.05673414164447,0,827,413.5,134.328713780957,61.35,13.432871378095701,1.34328713780957,0,Low
6104,24235,4,138.89385764836408,55.98433029362389,0.0,65.12449975901957,847,17.339383488962103,0,1436,718.0,196.3992165146812,91.8,19.63992165146812,1.963992165146812,0,Low
3828,9594,3,39.439788504120095,17.893651598917103,0.0,62.66694993581484,471,61.08439090242739,0,548,274.0,105.69468257994586,47.400000000000006,10.569468257994586,1.0569468257994585,0,Low
4280,12028,3,64.83272609452736,27.062085920606563,0.0,82.25507894905127,628,55.811817809807195,1,697,348.5,121.05310429603033,54.85,12.105310429603033,1.2105310429603033,1,Moderate
6451,18779,3,92.48230534807038,42.777928294743994,0.0,51.349415180439905,354,25.44412678607295,0,494,247.0,101.53889641473721,44.7,10.153889641473722,1.0153889641473721,0,Low
1625,3864,2,21.25772305395275,7.914030567990961,0.0,52.27491295632801,145,79.10602604755789,0,281,140.5,78.49570152839954,34.05,7.849570152839954,0.7849570152839954,0,Low
3432,8445,2,39.78736710137357,14.593646110321183,0.0,49.74053497849627,543,23.740293072104578,0,574,287.0,108.12968230551607,48.7,10.812968230551608,1.0812968230551607,0,Low
4994,13797,3,71.79418339408666,31.114558447290513,0.0,84.24017680931661,342,3.054579373549071,0,955,477.5,147.05572792236453,67.75,14.705572792236453,1.4705572792236452,0,Low
11369,36212,3,148.0371915508396,85.98196562764304,16.139054071502322,46.81910817716211,53,37.94368992677219,0,1134,567.0,167.69909828138216,76.7,16.769909828138218,1.6769909828138216,1,Moderate
5792,16080,3,75.17612694080216,30.253194436212244,0.0,80.12081494597575,647,97.69825678958873,0,920,460.0,143.51265972181062,66.0,14.351265972181062,1.4351265972181062,0,Low
8413,15779,2,80.61028790316286,37.29077828200588,6.777369367728395,68.08840744541008,334,88.6408693147978,0,478,239.0,99.6645389141003,43.900000000000006,9.966453891410032,0.9966453891410031,0,Low
9207,18912,2,111.46550520499095,42.77437029869692,0.0,56.24959974879595,730,83.40917963063002,0,1382,691.0,190.33871851493487,89.10000000000001,19.033871851493487,1.9033871851493487,0,Low
11366,36696,3,173.1989222422585,88.06745505212548,8.970677616987539,45.207692829875626,105,82.89547094920772,0,2410,1205.0,295.4033727526063,140.5,29.54033727526063,2.954033727526063,1,Moderate
9937,20689,2,121.8788788908931,40.75699421645772,4.5968211449507885,68.7764149247702,144,83.63441651217336,0,530,265.0,105.03784971082288,46.5,10.50378497108229,1.0503784971082288,0,Low
6894,24341,4,105.87902820270973,56.13399230093079,0.0,56.47738390727118,771,78.19636499714103,0,756,378.0,128.40669961504653,57.800000000000004,12.840669961504654,1.2840669961504654,1,Moderate
5904,18571,3,96.14842778994627,31.93651358596149,0.0,88.23472413001522,550,83.71543451013387,0,694,347.0,120.99682567929808,54.7,12.09968256792981,1.2099682567929808,0,Low
6998,14414,2,64.04317542373818,24.43444956432912,0.0,76.1941912471672,654,20.776121822591055,0,828,414.0,134.02172247821647,61.400000000000006,13.402172247821648,1.3402172247821649,0,Low
3108,7203,2,38.15918910403084,15.488130369623319,0.0,79.72251855699614,939,83.44396280474284,0,365,182.5,87.27440651848117,38.25,8.727440651848118,0.8727440651848117,0,Low
8399,20340,2,83.4026521727124,42.95583126460048,5.04642894942431,47.530229729588484,903,98.35720017720195,0,1091,545.5,161.24779156323004,74.55000000000001,16.124779156323005,1.6124779156323004,0,Low
11035,20514,2,103.33204006609323,45.11813210898846,6.0760304038520685,50.690242944771086,336,59.50465916773,0,1408,704.0,193.05590660544942,90.4,19.305590660544944,1.9305590660544942,0,Low
3052,5823,2,30.016681616689656,10.317911099218904,0.0,44.21355495389435,275,73.98617813639149,0,224,112.0,72.91589555496095,31.200000000000003,7.291589555496095,0.7291589555496095,0,Low
9763,20334,2,85.3076692636187,36.271082984583884,0.0,81.10220947178323,554,40.95069343892553,0,1223,611.5,174.1135541492292,81.15,17.41135541492292,1.741135541492292,0,Low
8229,21100,3,92.1718296910258,36.748973767988225,2.43871859384796,72.65243708801121,771,59.41693563524231,0,1154,577.0,167.2374486883994,77.7,16.72374486883994,1.672374486883994,0,Low
8721,17290,2,83.59467466677808,39.0864910806916,0.0,52.58617391299565,103,72.91389496952475,0,543,271.5,106.2543245540346,47.150000000000006,10.62543245540346,1.062543245540346,0,Low
1151,3183,3,14.499401804345016,7.588303513249651,0.0,51.12324130189354,704,16.81256942491721,0,157,78.5,66.07941517566249,27.85,6.60794151756625,0.6607941517566249,0,Low
7562,28537,4,123.74942425405557,58.40751292604742,0.0,87.19741984301533,228,32.78768084678385,0,1821,910.5,235.0203756463024,111.05000000000001,23.502037564630243,2.350203756463024,0,Low
8518,30454,4,156.4936140393954,50.07331263033322,5.890348373166832,74.99709476281339,244,36.4594589325583,0,1422,711.0,194.70366563151669,91.10000000000001,19.47036656315167,1.9470366563151669,0,Low
9955,15069,1,63.48195818286228,35.18489512283483,4.046262907395255,75.67999962023927,906,14.60975844531699,0,509,254.5,102.65924475614175,45.45,10.265924475614176,1.0265924475614174,0,Low
7835,27185,4,144.6750825121016,64.29180641259957,0.0,76.32709256849401,50,87.4400719356282,0,1854,927.0,238.61459032063,112.7,23.861459032063,2.3861459032063,1,Moderate
11332,41022,4,199.8895752729421,67.32558687438392,12.956756355086963,81.9103163294634,529,42.11649790141529,0,1174,587.0,170.7662793437192,78.7,17.07662793437192,1.707662793437192,0,Low
5380,16947,3,85.87405762668598,32.41763116513649,0.0,44.58797383148599,809,74.27298767612854,0,721,360.5,123.72088155825683,56.050000000000004,12.372088155825685,1.2372088155825685,0,Low
9014,20815,2,119.89929211053004,45.159577467512534,0.0,50.54645340928017,288,24.247782766798444,0,1338,669.0,186.05797887337565,86.9,18.605797887337566,1.8605797887337565,0,Low
6552,15186,2,70.01137469824009,34.551580210673265,0.0,85.13253494822757,604,26.131339157828904,0,853,426.5,137.02757901053369,62.650000000000006,13.702757901053369,1.3702757901053368,0,Low
6147,12915,2,72.81672021504855,27.483108286864915,0.0,56.093006591171886,69,45.998378959903995,0,660,330.0,117.37415541434325,53.0,11.737415541434325,1.1737415541434326,0,Low
6631,21765,3,100.08909783309988,42.626533913769194,0.0,80.62560597640481,774,22.838503672686205,0,910,455.0,143.13132669568847,65.5,14.313132669568848,1.4313132669568847,0,Low
6994,22637,3,93.16552537338063,45.275374527627406,8.99297264568015,75.1253605182521,203,24.69154868426355,0,914,457.0,143.66376872638136,65.7,14.366376872638137,1.4366376872638136,0,Low
5158,11404,2,66.57889441075089,19.40526145843052,0.0,66.3126203382289,555,99.31707691262446,0,531,265.5,104.07026307292152,46.55,10.407026307292153,1.0407026307292153,0,Low
12991,35881,3,173.97099555378023,82.30958425681271,15.82535192055118,41.41667803112901,943,41.81912117855484,0,1578,789.0,211.91547921284064,98.9,21.191547921284066,2.1191547921284064,0,Low
5211,18596,4,106.29023737034568,37.85435427579382,0.0,61.23054938911004,809,1.0096009828537644,1,1336,668.0,185.4927177137897,86.8,18.54927177137897,1.854927177137897,1,Moderate
8131,31310,4,167.52249870049508,66.61397526845116,0.0,77.33304543573695,855,3.0988658250679757,0,1385,692.5,191.83069876342256,89.25,19.183069876342255,1.9183069876342256,0,Low
890,3214,4,14.703682831320664,6.380399189079371,0.0,62.28338654757435,951,0.6284616660992226,0,237,118.5,74.01901995945397,31.85,7.401901995945398,0.7401901995945397,0,Low
10473,19290,2,105.24266376211062,34.809979840138695,0.0,68.58732365242633,743,92.68908465642467,0,644,322.0,116.14049899200694,52.2,11.614049899200694,1.1614049899200694,1,Moderate
7881,21013,3,94.76427066669372,46.12962188969486,0.0,60.287889066146626,603,68.27568223016112,1,1504,752.0,202.70648109448476,95.2,20.270648109448477,2.0270648109448475,1,Moderate
8188,31765,4,143.49121927466,63.343878423044195,0.0,64.05123978388724,388,20.384798097312085,0,2305,1152.5,283.6671939211522,135.25,28.366719392115222,2.8366719392115223,0,Low
6303,24335,4,141.80530363217196,56.19909468777589,0.0,62.83299011642019,957,96.53174124276418,0,654,327.0,118.2099547343888,52.7,11.820995473438881,1.182099547343888,1,Moderate
4950,16994,4,75.05181984775335,35.344790701643866,0.0,53.20058839734886,637,19.54478749766604,0,877,438.5,139.46723953508217,63.85,13.946723953508219,1.3946723953508218,0,Low
6419,20783,3,100.96047479580733,48.95774157291368,0.0,51.400283867890636,983,71.6604364519514,0,1018,509.0,154.2478870786457,70.9,15.424788707864572,1.5424788707864572,0,Low
7523,21420,3,100.56706635749816,37.01124506643457,0.0,75.49480479325118,316,88.22438005689459,0,1382,691.0,190.05056225332174,89.10000000000001,19.005056225332176,1.9005056225332175,0,Low
8848,29340,3,134.75697715450858,63.10527353819629,0.0,75.72513733501108,169,87.41355069947954,0,1567,783.5,209.85526367690983,98.35000000000001,20.985526367690984,2.0985526367690985,1,Moderate
1217,3502,3,15.728209401289563,7.475440548274447,0.0,81.05606192128394,998,81.62269652808597,0,242,121.0,74.57377202741372,32.1,7.457377202741373,0.7457377202741372,0,Low
12277,44264,4,181.53957183757862,84.53032490639072,0.0,64.6909897846017,699,22.664677375652044,0,2529,1264.5,307.1265162453195,146.45,30.712651624531954,3.0712651624531953,0,Low
9212,26647,3,108.51650363758077,47.60766098805893,0.0,60.254205836137004,161,36.13272724259746,0,1605,802.5,212.88038304940295,100.25,21.288038304940297,2.1288038304940295,0,Low
8079,16813,2,98.67215787142307,37.0637955489483,0.0,72.11888559288886,237,54.75794956046893,0,650,325.0,116.85318977744741,52.5,11.685318977744743,1.168531897774474,0,Low
2616,5800,2,24.857329808554788,12.413445785885859,0.0,66.2598239942964,262,97.20520089389979,0,275,137.5,78.12067228929429,33.75,7.812067228929429,0.7812067228929429,0,Low
4886,9304,2,43.9326386143707,19.154054092027806,0.0,62.28348521199239,514,83.79151799192857,1,426,213.0,93.55770270460138,41.3,9.35577027046014,0.9355770270460139,1,Moderate
7177,24936,4,112.08633881533486,50.739937344879024,0.0,58.34142170544647,414,74.04206855419203,1,736,368.0,126.13699686724397,56.800000000000004,12.613699686724397,1.2613699686724398,1,Moderate
11580,29383,3,124.50582904727108,53.61084949693089,6.744425346540827,74.67267268471893,245,52.57603573610703,0,2011,1005.5,253.78054247484656,120.55000000000001,25.378054247484656,2.537805424748466,1,Moderate
11693,27368,2,143.70791494621136,49.12592282733383,4.423706091236107,68.81106920258867,754,88.93545167012104,0,787,393.5,131.15629614136668,59.35,13.115629614136669,1.3115629614136668,0,Low
9423,29542,3,174.1487084113885,61.17547857419708,10.361177322377136,44.8582158521831,192,98.39278290642609,0,987,493.5,151.75877392870984,69.35,15.175877392870985,1.5175877392870984,1,Moderate
4484,15487,4,75.57501196476935,29.804186393309443,0.0,50.41604987868023,279,19.839095148730667,0,1099,549.5,161.39020931966547,74.95,16.13902093196655,1.6139020931966548,0,Low
7170,15884,2,91.69767600915394,25.97911301522716,0.0,66.73657439330896,553,23.770328395885286,1,615,307.5,112.79895565076136,50.75,11.279895565076137,1.1279895565076137,1,Moderate
12268,18563,1,106.69104008093433,43.89165115982169,3.526556713584237,88.87700260282115,309,24.504728113840603,0,1245,622.5,176.69458255799108,82.25,17.66945825579911,1.7669458255799109,0,Low
7300,24492,4,128.20844294420382,52.599229108005325,0.0,46.74528621423377,511,83.05667813289257,0,1479,739.5,200.52996145540027,93.95,20.05299614554003,2.0052996145540027,1,Moderate
4607,12792,3,66.84809887205822,22.122299947173122,0.0,66.59572122673636,178,8.042820856413801,0,368,184.0,87.90611499735867,38.400000000000006,8.790611499735867,0.8790611499735868,0,Low
8581,15144,2,67.83353052796528,28.033123977037757,3.706407975707998,59.81308053574308,916,51.87981878449701,1,1045,522.5,155.9016561988519,72.25,15.590165619885191,1.559016561988519,1,Moderate
8581,27687,3,112.87619040495427,64.00740246517967,0.0,56.81378810374248,418,54.46121518190361,1,1604,802.0,213.60037012325898,100.2,21.3600370123259,2.13600370123259,1,Moderate
5099,8696,2,48.874587180324106,14.52945525742047,0.0,49.97505920024835,387,24.462207821161787,0,403,201.5,91.02647276287104,40.150000000000006,9.102647276287104,0.9102647276287104,0,Low
9084,27228,3,123.26853656519233,46.70571275147711,2.463864636006012,76.47169450570706,557,66.0054741079077,0,1825,912.5,234.83528563757386,111.25,23.48352856375739,2.3483528563757385,0,Low
2728,5204,2,28.978442818058017,12.307437748690157,0.0,52.59583566668807,496,19.999848011877695,0,329,164.5,83.51537188743451,36.45,8.351537188743452,0.8351537188743451,0,Low
6392,12557,2,54.01376622173269,23.034386626371962,0.0,63.79668913047924,149,51.75861340429629,0,563,281.5,107.45171933131861,48.150000000000006,10.745171933131862,1.074517193313186,0,Low
2878,11308,4,62.422371780460466,25.760241512158906,0.0,59.362600742284116,595,51.51871077913426,0,415,207.5,92.78801207560795,40.75,9.278801207560795,0.9278801207560795,0,Low
4780,9180,2,44.83254269316305,15.314025598708653,0.0,55.63684894139634,316,38.06460617315547,0,626,313.0,113.36570127993542,51.3,11.336570127993543,1.1336570127993542,0,Low
7663,29048,4,168.98063243254123,52.27829075426023,0.0,51.4378217244176,155,55.743171372899255,0,1771,885.5,229.71391453771304,108.55000000000001,22.971391453771304,2.2971391453771304,1,Moderate
7994,27944,4,163.81176155167913,44.8072721566359,3.805812052809755,63.23854967329197,780,76.65144571356682,0,1312,656.0,183.4403636078318,85.60000000000001,18.344036360783182,1.8344036360783182,0,Low
6175,16498,3,73.301559945048,33.206298960187304,0.0,60.29002405454506,627,63.49335403104172,0,943,471.5,145.96031494800937,67.15,14.596031494800938,1.4596031494800936,0,Low
2910,5998,2,27.97515268766494,13.835469134777917,0.0,44.806266457514916,341,82.6511184207849,0,191,95.5,69.7917734567389,29.55,6.9791773456738895,0.6979177345673889,0,Low
8476,28424,4,144.3500932809918,63.04805810983086,0.0,53.619547647440214,764,21.39816837271691,0,926,463.0,145.75240290549158,66.30000000000001,14.575240290549159,1.4575240290549158,0,Low
10789,26750,2,107.64182232985316,63.5396101274514,8.25059719753926,61.20720868897512,677,44.73095889882603,0,1703,851.5,223.47698050637257,105.15,22.34769805063726,2.234769805063726,0,Low
4987,15677,3,63.189039071973696,28.863930617823446,0.0,68.32535320938878,54,82.80051986631307,0,1088,544.0,160.2431965308912,74.4,16.02431965308912,1.602431965308912,1,Moderate
10982,26965,2,141.29875918046514,50.02550102502509,5.393940949668908,56.00222598801338,504,10.93804918621133,0,1976,988.0,250.10127505125126,118.80000000000001,25.010127505125126,2.501012750512513,0,Low
3358,9646,3,49.83705309852653,21.229122789275333,0.0,78.87734318251856,672,46.328002297618085,0,711,355.5,122.16145613946378,55.550000000000004,12.216145613946379,1.2216145613946379,0,Low
4588,14341,3,62.00802866897361,25.85234829460365,0.0,43.91818648972682,505,72.80176251009111,0,896,448.0,140.8926174147302,64.80000000000001,14.089261741473022,1.408926174147302,0,Low
9166,25557,3,120.26874059694242,52.61708543119427,5.198856144851538,59.10663864996693,786,53.26226331674253,0,1505,752.5,203.1308542715597,95.25,20.313085427155972,2.031308542715597,1,Moderate
4828,10961,2,56.05641776089628,22.002431414715478,0.0,65.7724680087347,667,99.9268685196316,1,557,278.5,106.80012157073578,47.85,10.680012157073579,1.068001215707358,1,Moderate
4841,11909,2,64.81424248947697,21.89061612120032,0.0,45.20894193797491,754,17.277614969391443,0,821,410.5,133.19453080606004,61.050000000000004,13.319453080606005,1.3319453080606005,0,Low
6174,13896,2,83.35317571815456,23.282241221347316,0.0,77.59668374270228,495,65.88819371099001,0,495,247.5,100.66411206106737,44.75,10.066411206106737,1.0066411206106738,0,Low
8117,19870,2,111.17043240710927,37.25832912420857,0.0,70.37856231027433,483,79.42284005854123,0,725,362.5,124.36291645621043,56.25,12.436291645621044,1.2436291645621043,0,Low
9575,35528,4,184.4230145824604,69.54018530244512,0.0,76.49214301589956,465,41.84680757452407,0,2303,1151.5,283.7770092651223,135.15,28.37770092651223,2.8377700926512226,0,Low
6116,10791,2,64.48011576641808,18.00696458057285,0.0,78.4298073765673,115,10.573121804946528,0,360,180.0,86.90034822902864,38.0,8.690034822902865,0.8690034822902863,0,Low
4866,15522,3,81.91468761134506,35.328286215605836,0.0,67.44173601384388,366,79.98721661361022,0,399,199.5,91.6664143107803,39.95,9.16664143107803,0.916664143107803,0,Low
6180,9891,1,56.10552503519309,23.50343884907928,0.0,84.38731689573765,151,76.41233479651332,0,288,144.0,79.97517194245395,34.4,7.997517194245396,0.7997517194245396,0,Low
4640,12721,3,76.02890405955807,21.406034207256127,0.0,46.0731760646716,251,18.02802054632162,1,832,416.0,134.2703017103628,61.6,13.427030171036279,1.3427030171036278,1,Moderate
4888,17423,4,75.8459914026721,29.81165560548678,0.0,44.24697457089925,205,47.57675090025101,0,1001,500.5,151.59058278027436,70.05000000000001,15.159058278027437,1.5159058278027437,0,Low
7949,28063,4,163.28770370512538,59.01748362510981,0.0,53.69142336659387,454,32.85780778004019,0,1667,833.5,219.65087418125552,103.35000000000001,21.965087418125552,2.196508741812555,0,Low
9237,15662,2,89.35625393100545,37.511451052608294,4.435877028598766,88.28957564907788,518,55.610767292244304,0,792,396.0,131.0755725526304,59.6,13.10755725526304,1.310755725526304,0,Low
13067,41175,3,229.112783246334,70.10725774670107,7.889802941314403,42.68251408768771,134,31.593834722319524,1,1423,711.5,195.80536288733506,91.15,19.58053628873351,1.9580536288733508,1,Moderate
